,41.01985139001448,0.0,0.0
-137*false,884.8562282450046,960.3364346532247,1099.8210649433115
5*false,989.9902921885919,1049.8063010991493,1213.3368167290007
-80*true,810.2532005386706,1108.9269059224464,1253.375573713842
99*true,809.61946096285,1103.0863597604853,1228.7139876625665
-151*true,783.5161545081575,1046.930107916513,1163.030563002087
110*false,865.5719421402192,971.6932938096453,1101.5964260648714
160*false,856.9503246212516,981.3523106404834,1099.604947655196
-18*true,1017.8540015337685,1140.7301027651424,1321.488797930324
179*true,785.0171387855275,988.9639619051811,1128.5161509374907
134*true,792.3113214214759,1065.957632974296,1184.2093662903496
8*false,929.0846673797154,1059.186978892472,1232.3958010806257
84*true,804.5275110457055,1117.942612692405,1245.9037445193883
-89*false,874.2069892652366,998.7463701724374,1129.9121808846053
93*false,893.6781097291818,990.9919057928473,1111.9781770349057
-122*true,812.538816453971,1073.3868604481554,1191.7304337063374
-164*false,909.8631141992466,939.3984681277472,1083.7581267746368
22*true,1134.4159452557378,1132.403637911676,1336.9438936078445
-66*false,888.2257517667068,1027.0540007802838,1150.5562909758814
-172*false,862.3907785480452,946.6073106560375,1083.3876457278013
106*false,866.6799877091748,973.4711808557674,1093.8190843652155
135*true,778.7090588396061,1065.8108877281193,1184.6741229856925
-46*true,823.2476250469537,1122.267524989322,1293.9766464720628
-51*true,842.5023948466039,1129.0744125209612,1259.0319545036673
-23*false,944.9167818431858,1036.5472137190882,1191.3199799120405
61*false,870.8537702321696,1003.1874839533647,1123.5052286218704
13*false,965.9544350449282,1036.5126485088763,1197.9037433194057
-80*false,900.4055309984376,1015.7164305231684,1146.2887541013079
-18*false,981.9439817033776,1030.1662855197849,1206.633908117899
55*true,828.3577589328914,1131.8348740964266,1281.917088778686
105*true,799.3398413283973,1099.6332316470202,1216.5231923145561
-98*false,910.8352508745431,1007.6297732045193,1119.8828681041289
-117*true,801.6770190713773,1074.8649755525364,1195.4737045895454
-6*false,959.8700283463877,1035.318753285029,1222.9174058152723
149*false,887.2112540919913,974.1992374794503,1097.9045430155484
56*false,907.6994835153558,1014.2841609201128,1122.8810399629067
60*true,815.4022386149448,1125.5371997189575,1279.1481139453833
-45*false,909.4015208501698,1034.900794528834,1175.804949095536
21*true,1148.7806955598664,1130.4285751694874,1335.0977240746413
-146*true,782.8844271270561,1054.5403132034062,1171.074079560873
66*true,813.5932497585059,1131.244200344058,1265.8867558284824
178*false,868.528168190097,959.3316940096986,1082.6779335013491
-15*false,970.6254014656167,1040.5033233779843,1204.4996111898474
-95*false,904.3920054579819,1004.4547911337409,1134.798179837586
-8*false,941.0165153975747,1068.5038326285355,1222.949336480716
34*false,911.1567265393667,1032.2656114069566,1139.6099780975107
64*false,899.1849737716565,996.5910112761263,1125.1068320064721
159*true,788.1326665119059,1050.6650767305202,1163.9202043062014
-9*true,1233.0741955717206,1143.5853976296655,1342.8189597096402
-22*true,1040.7344607816876,1125.7380590518692,1311.7168197772787
-75*true,812.0657234452265,1116.3002739326764,1248.8261975949783
106*true,825.0001914939851,1101.1757058503324,1214.2452583676088
-39*false,886.2246002331625,1032.9068545221262,1169.9593465753542
155*false,862.8485565352026,974.6305468346063,1092.1601044353972
-72*false,882.9474207779764,1017.4617845246689,1141.414983239665
87*false,881.1972733181178,982.7403544052455,1109.2245680005558
128*false,881.2913598872236,967.3246329412542,1103.3005181950425
-31*true,929.6639616602183,1134.1163927949049,1301.5635100682189
-76*true,813.410784005172,1115.1551501832473,1256.1604511207242
104*false,879.9935400929605,990.496268066557,1094.864555313826
-150*true,790.2608165584606,1053.086504691174,1167.0651637326357
50*true,842.2460994195765,1140.422415695204,1297.5297638635125
-60*true,832.6048822499088,1123.8109070573366,1271.5305794170154
0*true,1347.0879403827485,1190.43730764756,1233.082301868348
35*false,910.698424875138,1026.6236465280708,1155.6005730336124
-85*true,808.7166389737148,1115.42927136451,1242.776232150139
37*true,836.3153750125108,1147.4820247378566,1312.8527257320816
40*false,909.845494667278,1006.8997769804561,1139.801973725921
58*false,890.9250521159204,997.0923764066742,1127.8836658283642
-108*true,805.646343344368,1091.3291509550745,1215.8947123632333
127*false,876.2053802620667,960.9845980865438,1101.5057570443169
-21*false,893.248052976449,1040.4861047673517,1188.0514070694621
-137*true,798.1922976806723,1061.756517817469,1174.6325959200476
-47*true,818.2669677154776,1132.2741974439657,1357.1118485031095
-68*false,899.1044584474225,1017.935552267145,1153.5480175282019
29*false,898.6804091767135,1037.7222781183082,1163.3806025476586
-142*false,853.0751790646428,976.3597842812055,1089.3387051516665
75*true,808.3220050472556,1118.8390438353129,1260.3061196060644
11*false,952.643681440935,1043.5657429391647,1257.036018493739
-175*true,776.6397225716253,991.896496608466,1130.3238135311049
91*false,884.4061842677041,983.7856594367996,1111.219628566212
163*true,788.0729504007093,1004.219920112304,1138.4261987837567
139*true,778.3174664975413,1072.775687799479,1178.0845722419347
-110*false,844.2361920502767,1008.8850258268043,1115.9211386231445
-1*true,1231.430254218814,1147.3773899011342,1425.3914623739774
-25*true,945.7623220176239,1129.6066235921637,1319.5446642552072
-163*false,856.5184446305951,952.9369275578676,1082.1962531195193
125*true,782.6132313679551,1072.8679974468373,1195.4162277985245
-174*true,794.3401071796236,983.687280636211,1123.7847617420127
16*true,1116.4376901837443,1134.8274210450388,1318.261469418595
-143*false,841.7528823010621,980.0962552941945,1098.4807896410798
-97*false,887.6375551966676,1007.4598184382936,1128.5802372105093
-126*true,794.7111930631772,1066.9489827333193,1189.140171485829
62*true,833.2837583984492,1130.3266015645313,1270.8995708514358
-73*true,817.4606729571155,1110.0874880326303,1244.9345525622055
95*false,894.9970682495782,985.4139023870435,1109.4372602446765
173*true,784.9848124906774,995.3520569562351,1130.2754589167312
-112*true,806.7169419426585,1083.3538885391772,1208.281329655034
62*false,898.7511431984668,992.1549455244067,1115.67835373243
-156*false,886.7018926047276,982.978817081638,1101.7080983484616
-57*false,891.0487738504867,1016.8270455758233,1149.456306486877
42*false,920.139209879309,1008.8835413289462,1146.2684186799106
-157*true,789.921166651906,1045.401529271182,1161.5714802481764
142*true,778.8737689932782,1062.9392195894059,1170.2328723794008
134*false,854.4726314403396,966.262828012784,1084.660961334474
-114*true,808.2371075069364,1082.992554644743,1200.96707915693
95*true,808.4255407425902,1107.8863971359785,1233.1360311058756
14*true,1109.6163948897197,1139.4006707159454,1337.6636425819572
140*true,787.3555531456799,1057.7764970726898,1179.2253384184735
-40*true,859.7482777870528,1141.6737206703679,1294.2229134642198
-27*true,888.1953887181569,1144.6309750110404,1309.2982079167718
88*false,896.6384662393632,987.332126240948,1118.3362045519448
142*false,854.1796997717335,981.3555424370286,1105.6539581453633
1*false,973.2198837985926,1055.7797949398484,1240.6046526369244
48*false,901.4396643001169,1011.0895725011716,1132.1712056890078
-103*false,858.0672700158684,997.0700794427302,1120.4450952272484
-11*false,960.5050949365109,1034.0525946564587,1208.5192530446566
-51*false,897.4303453833235,1027.0129899220228,1171.612071765955
127*true,782.0713891193549,1070.3974137803973,1200.5734975053583
-71*false,895.2084010390103,1017.089050731315,1145.6456316438719
47*true,827.6114798768002,1130.6713825830186,1290.994201498346
-13*true,1028.368440634673,1134.1272178807385,1303.7436150663489
-160*true,772.0606875626145,1019.2949910662745,1155.9264475278571
154*false,859.8412837019403,971.7793328025273,1086.2730907277526
-109*true,798.1318587093517,1089.105210558301,1210.2292537224073
54*false,910.081705298666,1004.9757247063014,1126.5926522452696
74*true,817.8186655770345,1117.0066023307836,1259.4742985383234
-65*false,888.7397016679055,1014.1471397389098,1157.4190085894586
148*false,868.7080143235936,970.3648657073893,1103.78600216104
-12*false,957.7194762501166,1031.1011765087148,1196.6930926551863
94*false,893.2298306288761,973.6498916370292,1107.847308009422
130*true,788.8886145704357,1071.416119347519,1190.6444230324023
-30*true,933.4015844499374,1120.1616580336265,1298.54135991728
-116*true,799.4372688899456,1080.2965112839934,1196.790598431248
-151*false,847.032296332458,983.5990708661691,1094.5305668459496
-68*true,819.499419988108,1121.0608633521379,1263.0797767664453
-23*true,990.1863747002037,1136.6573541717753,1297.7290815798522
102*false,889.881044489383,977.6578159727289,1096.3632706072012
-49*false,880.219684523015,1021.2566929728133,1175.407029453377
26*true,1018.9040727606495,1132.7695688921542,1316.787575990299
-52*false,884.4542098348904,1035.9563008628961,1164.513513008164
-61*true,818.0589689561277,1127.6337204816116,1266.5786186544306
135*false,878.3775767808588,952.1973366134903,1088.7060985730607
129*true,785.6880128105034,1075.4813747807257,1185.2762709772746
57*true,840.2384594234996,1128.7441444976369,1274.6397315885374
-170*true,766.4790321845912,991.5063569063573,1130.4458631329617
-111*false,864.1762602310254,997.9308721652109,1116.8959790996444
-167*true,791.3412442571448,996.3213520914837,1126.1903012093824
-8*true,1163.7224361401538,1151.8751361728623,1484.8806531270789
104*true,808.7880545786483,1103.0845363115732,1225.1679681446885
-64*false,876.1706178263797,1017.4988878328509,1155.159682706198
-164*true,785.4629913300826,989.3290589929636,1130.6149059080476
55*false,897.670237912365,999.8684088538413,1134.3086332770465
64*true,814.010956965731,1120.4166405572948,1261.6212991784648
43*false,903.0690481766405,1017.4218413668594,1133.1487244053847
147*false,852.5474546691536,975.7391341920874,1099.2294424311149
-157*false,855.303282576223,973.3778614990872,1101.612382607247
101*false,906.8247244712742,976.0602318947174,1106.3982129787917
-162*false,902.8201328543004,947.5054093859069,1083.991895260599
152*true,777.3940627835102,1052.2702931890826,1166.9927899646555
177*true,786.1973825438178,989.9411548220171,1130.7010826382664
141*false,839.4013139172907,971.6877165282872,1119.7017431701504
-150*false,856.7592633867088,983.5638388177571,1090.4632432569833
-58*true,818.5686864368914,1121.382401267761,1278.4019333800045
-71*true,816.7772657683034,1107.5203224187362,1250.6276634529916
-149*true,787.0320278977877,1041.7757579181753,1157.1608734560964
143*false,856.9658092758872,960.7408205660881,1098.039566427096
2*false,943.6832166804942,1068.6899326719886,1251.6418688427511
99*false,886.35910617957,978.9435588236371,1098.9089902717255
-10*false,956.1357081983849,1036.8447508427148,1203.1237599818023
-81*true,817.3214763007051,1115.945887400447,1239.7532248070295
49*false,900.2621881492659,1005.1510203486076,1134.658717704188
-60*false,899.4483261791399,1021.8114714878438,1152.4508957747234
39*false,917.1441297801289,1007.5933477628909,1141.829870899746
117*true,804.6512920577501,1085.7284873624296,1206.6654201525946
180*true,757.6293032657023,973.0834851256712,1121.0976470750063
-6*true,1017.4002367786688,1140.0046085418935,1294.4855787230988
-33*true,990.6054298009983,1124.605913458959,1307.857978785263
-78*true,818.2715390365504,1115.498924037499,1240.646117024425
-147*false,866.852212943803,979.2567098820275,1099.1820674109144
69*true,821.259298129309,1122.592927532792,1266.1191691788035
24*true,1003.9198237421905,1130.2808375947552,1370.1431543152626
-179*true,772.3685601773221,1002.751833563508,1129.4324289203662
-134*true,794.927324079132,1061.2310956545,1175.8496389506206
-104*false,859.39733132228,1008.808054559476,1117.833487997852
54*true,820.6013726466497,1128.0029887071776,1280.4404707830827
-20*true,1154.7810608835657,1149.9948915121165,1315.8261670524964
100*false,881.2993097060585,975.2844253112121,1103.1210100603698
150*false,847.8020608626218,980.257331151849,1110.0839622152655
150*true,777.2878989915598,1044.04995425572,1169.4110484200517
-104*true,804.3196052220055,1092.6460839121667,1205.4017946807785
-35*true,851.8503700557417,1129.8771514864627,1296.037578547526
87*true,820.903598239602,1118.4709161959806,1241.151066982222
53*false,880.2275258098971,999.3175450585657,1121.9600331357406
165*true,786.2488217595055,999.5063239027619,1140.5424017585779
-83*true,810.6989793799462,1107.940134724082,1240.5006179155525
-58*false,902.8632860274595,1026.572436722065,1154.5689822347351
146*false,859.0029165516636,967.8239159769893,1103.4389952747272
90*true,802.9179555325002,1116.3700962661076,1234.9938050585001
-152*true,781.3861746039365,1053.0228400245976,1164.6941047870052
-152*false,872.0071385552296,988.149040249883,1097.461069219408
-106*true,807.306365658892,1095.5066498407057,1216.5035093718257
-63*false,873.658715888734,1025.566246424452,1161.4601546826045
102*true,796.3729746439479,1104.8662242517019,1224.3384752430395
132*true,774.9948901253234,1070.8301733546155,1179.1799531742024
52*true,823.4693888820974,1120.2501673183338,1293.0496603775748
39*true,854.1800300834818,1136.042908688063,1305.2451452353637
96*false,880.2654346476191,976.1291185641252,1106.407212729525
-155*false,862.1257785273998,963.9918776669366,1092.208839044268
-55*false,922.8018283680003,1022.2297377877986,1166.7098183956962
-98*true,807.9094861655353,1094.8327871471265,1222.4814246040694
-53*true,830.5778248438468,1144.1756319555589,1278.766874954081
138*false,888.2876411817869,966.631185063254,1091.1266822901055
97*false,879.8148706940979,983.6788697182054,1113.6957283777076
0*false,923.6064490901078,1131.8373993580997,1214.260263231725
-124*true,800.0051807166449,1067.2759628856072,1190.0404068213675
119*true,789.617085916226,1076.1791242128077,1200.5607726742408
82*true,812.6561861222773,1114.943873874153,1255.312075405984
-169*true,783.8912435468173,992.91089924754,1125.1285783831763
122*true,790.0146501963454,1076.9259544167583,1194.81637390935
175*true,769.9403377786147,989.2330921954915,1133.1461897817182
170*true,756.0453961320615,981.791306636894,1134.748162879054
-162*true,772.1083829179852,998.9005156489804,1135.1004750543625
50*false,865.1347650696392,1017.222795252133,1130.9013054194193
9*true,1248.415932504442,1160.4558608407203,1349.5733124806616
47*false,910.8978042997514,1002.5719451323478,1136.5280642184398
34*true,936.7671849988985,1124.9876405757027,1321.0764135797988
-62*false,907.6666775009422,1033.73186101789,1159.9529197992351
-15*true,1050.901257816684,1137.3584123564808,1308.5819417402686
-149*false,888.3597464511366,974.0868394072071,1090.829649438513
137*true,778.1850313051265,1069.112050306298,1179.5460818976903
-101*false,887.873864823044,1013.623476349639,1120.2026782003395
145*false,854.2704366391615,976.5497585948181,1101.3775869398246
49*true,856.4800075334135,1134.2797963504813,1288.652858322589
59*true,824.8175385807049,1130.2058094564968,1275.1600714075691
112*true,791.1805465523556,1085.329476817696,1206.1566985452937
-159*true,780.098659777627,1037.946647257087,1151.616751767923
-154*false,880.8681909300225,977.6065214652492,1100.0090148206298
-172*true,753.3633687783395,987.2340202753714,1134.8407582347295
-56*false,867.0742451405705,1021.1641341281655,1156.0953350923262
-88*true,811.08770683194,1111.6888099011437,1228.2000628538876
98*false,879.6931971248108,978.7002345085657,1097.3422521885263
-61*false,893.5613961474337,1014.1180483198025,1161.8009707548513
109*true,790.5571983572407,1096.285825940176,1217.7227089365733
72*true,810.7931185198339,1126.4050380514243,1254.8022468733964
51*false,905.5880328990846,1001.3205855018001,1130.1238283643086
-148*false,866.1752450059614,977.6440368839675,1092.271700497899
160*true,777.4551538823547,1034.9096199957855,1152.4801954471243
-102*false,879.4801619930593,1000.2909112820041,1116.4633900570866
147*true,787.1433909361341,1058.5429218164961,1169.1423274092467
144*false,869.9187114120025,980.5292770978685,1106.739307776906
-63*true,813.8395944652076,1117.6332149950194,1258.3031692320105
97*true,799.7688913264773,1108.0685984897548,1230.084549455533
46*false,889.0478376922377,1013.694383211204,1138.5506204655835
139*false,864.0403740619843,958.0714276218387,1086.9392206339867
