,0.0,0.0,5.0
70*false,0.0,0.010202244926148867,0.0
-29*true,-18.713226277681557,1.7004217497558605,49.89701450484652
-5*false,-43.60695408208481,11.264973068549265,65.86722667258657
5*true,29.060850172109394,14.744267154306888,81.77009674980411
27*false,-23.239207445054923,1.1175453430049378,5.03196978783674
67*false,1.3007400681866985,0.0,0.0
108*false,0.0,-0.23801558090592834,5.0
-116*false,0.0,0.0,0.0
83*false,0.0,0.0,0.22671655391441925
-36*false,-9.736644976102525,0.6606370086971061,0.0
15*false,-37.85823479272708,3.3149501972264774,36.31111569979035
-99*true,0.0,0.27102794688691106,0.0
-76*false,0.0,0.0,5.0
45*true,0.0,0.0,0.0
101*true,-9.775,0.0,0.0
-4*false,-9.41265350546304,15.680765165491062,94.31702083472088
-145*true,-10.0,0.0,0.0
-128*false,0.0,-0.25,0.0
-110*true,-10.0,-0.25,0.0
-122*false,-19.5,-0.014843471989455815,5.226654261311755
83*true,-10.0,-0.25,0.0
-39*true,0.0,0.0,23.72050890233082
10*true,-31.942935611282447,28.425721998553925,79.02024106165895
-52*true,0.0,0.0,0.5339720743260596
158*true,0.0,0.0,5.0
119*false,0.0,0.0,0.0
-5*true,63.20182607350557,11.256059918162526,111.64471020153296
159*false,0.0,0.0,0.0
-40*false,-12.301752239298127,-0.25,6.164647499561461
-135*true,-10.0,0.0,0.0
69*false,0.0,0.0,5.0
-30*false,-9.025,1.2594244636212109,38.62104985334752
173*false,0.0,-0.25,0.0
-117*false,0.0,-0.25,0.0
-64*true,-28.062011114044914,0.9924950061997188,9.846678010921348
23*true,0.0,-0.4875,18.94045881054685
8*true,20.02959620998005,10.454900940529162,34.25124650514503
-7*true,11.021280550053621,17.084881733438884,93.19559324504974
-34*true,-19.262849839774248,0.5506503969932706,31.725181987779663
-79*true,0.0,0.0,9.75
73*false,0.0,0.0,5.279591630533869
98*true,0.0,-0.25,0.0
-26*false,-9.957469892635903,8.98732138036639,26.588173353486653
-49*true,-4.52369256311867,0.0,0.0
-124*false,0.0,0.23740263276472862,0.0
30*false,2.150142923682745,0.0,5.0
151*true,0.0,0.0,0.0
-132*false,0.0,-0.25,0.0
19*false,-44.72784212347028,10.93635159858114,15.474146623685208
-16*true,8.744962424820654,2.3777313307507804,37.35697483460736
-86*false,-19.5,0.0,5.0
-97*true,0.0,-0.25,0.0
-3*false,5.048670017328233,20.776737570622732,108.97361347068009
-133*true,0.0,0.0,5.0
109*false,0.0,0.0,0.0
-175*false,0.0,0.0,0.0
21*false,-13.291627049169913,4.269841099438162,8.04077478350015
81*false,0.0,-0.25,0.0
25*true,0.0,1.8742589996653614,27.21691619158695
-78*false,0.25124988591553665,0.0,5.0
-83*false,0.0,0.0,0.0
121*true,0.0,0.0,0.0
16*false,-27.82800412511489,7.282313411789014,24.994592833190627
76*false,-18.275255908829717,-0.25,0.0
-1*false,-4.854211837907988,44.80452549201692,119.66370318858125
-92*true,-10.0,0.0,9.72625
91*true,0.0,0.0,5.0
128*true,0.0,0.0,0.0
43*true,-10.0,-0.4875,0.0
-85*false,0.0,-0.025,5.236449854542933
88*true,-10.0,-0.25,0.0
-91*false,-9.775,-0.25,0.0
18*false,-11.616799574751976,0.9740973853298983,58.79645984741744
74*false,0.0,0.0,0.0
24*false,-56.179949362675934,0.08343456080506742,25.971929491822827
-59*true,0.0,0.0,0.5632266018543598
-119*false,0.0,0.0,5.2250000000000005
-29*false,-9.05343636947289,3.647381405501681,10.06884380228344
80*false,-9.284619273781303,0.0,0.0
-32*false,-26.348639872126405,-0.05090978117617187,12.835316529592852
-115*true,0.0,0.0,0.0
17*false,-27.881531203761625,8.00568897236155,16.82189009018548
115*false,0.0,-0.25,5.0
-131*false,0.21375000000000002,0.0,0.0
81*true,0.0,0.0,5.763461286006899
118*true,0.0,0.0,5.2250000000000005
-84*false,0.0,0.0,5.0
-69*true,-9.943519775163214,0.0,0.0
3*true,-22.177055787426163,17.936235023723547,51.01817541665756
-79*false,0.0,-0.25,5.2250000000000005
-105*true,-10.0,-0.25,0.0
167*false,-9.747221097163434,0.0,0.0
53*true,5.614039681393105E-4,0.0,0.0
-153*true,-10.0,0.0,0.0
-44*true,-18.33861389438939,0.0,0.8169191662986859
-33*false,-21.059382038495496,0.2386873916197598,12.168379034360278
-90*false,-9.775,0.0,0.0
121*false,0.0,0.0,0.0
23*false,-16.025609370301407,2.8324567559371094,10.723676383341353
116*false,0.0,0.0,0.225
-28*false,-6.225802007540794,3.316877187134862,29.083811444346093
78*true,-9.580859407485027,0.0,1.7167729879122053
-82*true,0.0,0.0,0.0
-125*false,0.0,0.0,0.0
172*true,0.0,-0.25,0.0
46*true,0.0,0.3452515601069866,5.032978022295958
80*true,0.0,0.0,0.0
-113*true,0.0,-0.25,0.0
-113*false,-10.0,0.0,0.0
32*false,0.0,2.2208811481661628,0.0
-87*false,0.0,0.0,5.0
29*true,0.0,3.0977993457324895,23.273184965291406
-72*true,0.0,-0.035724538157780206,0.5447580367857889
-47*false,-15.603357642402594,0.0,11.516179440530323
-34*false,-16.720735582090057,-0.6717407082218032,12.179696237748598
126*true,0.0,-0.2375,0.0
-26*true,-27.495990214737667,4.238376408794698,8.476857806072099
17*true,0.0,8.361034643285935,29.957453128075333
-74*false,0.0,0.0,0.017639954333664797
143*true,-10.0,0.0,0.0
45*false,0.0,0.0,0.0
92*true,0.0,0.0,4.984881215981012
-126*false,0.0,-0.025,0.0
157*false,0.0,0.0,0.0
-43*true,-9.281847144190722,-0.23975583532361666,5.058846753769546
-118*false,-9.775,0.0,5.010125
-38*true,0.0,1.3250734534912252,0.23638519813936815
110*true,0.0,0.0,5.2250000000000005
131*false,0.0,-0.23675618592207992,5.0
30*true,-10.0,0.09697208401796664,0.0
-10*true,71.40047926742555,42.044110203604966,84.07974622376541
-140*false,0.0,0.0,4.75
-130*true,0.0,0.0,5.0
-125*true,0.0,0.0,5.0
-14*true,-10.909163053121823,8.789224993816811,31.213118169889796
4*true,71.796042148715,22.752361562986085,117.74184263357022
13*true,-1.364912114135704,2.5988484231261495,61.58715109219949
114*true,-19.5,0.0,0.0
58*true,0.0,0.0,2.1242589996653614
-67*true,-10.0,0.16924337421542762,0.0
167*true,0.0,0.0,0.0
-129*true,0.0,0.0,0.0
37*false,0.0,0.0,0.0
-42*false,-16.823893836376193,0.7433014285175323,10.063505584786387
79*true,-9.945266842693648,-0.25,0.0
-82*false,0.0,-0.0233457386882451,0.0
-154*true,0.0,0.0,0.22543067953125
-121*false,0.0,0.0,5.0
125*false,0.0,0.0,5.0
-84*true,-9.533486127859158,0.21268125000000002,0.0
-101*true,0.0,0.225,5.00961875
-2*true,105.20435281062821,19.334382629374844,118.86626802244749
152*false,0.0,-0.4875,0.0
-134*false,-10.0,-0.25,5.0
67*true,0.0,0.0,0.0
42*true,0.0,-0.25,0.0
112*false,-28.525,-0.25,0.0
-96*true,-10.0,-0.25,0.0
-142*true,-10.0,-0.25,0.22501465891206288
136*false,-10.0,0.0,5.0
-93*true,0.0,1.7633399971419306,5.036761362483442
3*false,-55.86808224193535,14.366004226993946,95.91410679666296
-105*false,-10.0,0.0,6.124756920853626
26*false,-7.655791800645494,0.1337883303850811,6.113842618846029
155*true,0.0,-0.025,0.0
-13*false,-28.40047876578135,8.962839417384284,44.329777019977186
-55*true,-19.048723642635906,0.0,3.5472138714539465
-53*false,-16.530485301331588,0.7942346234987234,5.015569387923054
66*false,0.0,0.27126718570710884,5.0
7*true,17.394911403436694,17.316749257555784,43.342705550130226
79*false,0.0,0.44633659806583437,5.2250000000000005
-17*true,-9.379425867557854,1.5648662858900044,54.589825607964364
133*false,0.0,-0.25,0.0
-107*false,0.0,-0.25,0.0
-50*false,0.0,-0.015144385548190128,1.136521556860262
-121*true,0.0,0.0,0.0
5*false,-58.572558349648716,9.977331704742287,43.296897890974876
99*true,0.0,-0.19002872735676082,9.75
110*false,0.0,0.0,6.76658357171537
160*false,0.0,-0.25,0.0
-18*true,-5.400323186773955,8.243300897491775,76.97354962755986
134*true,0.0,0.0,0.0
8*false,-41.60510167452968,5.927571543242823,62.6697392540584
84*true,-10.0,0.0,0.0
93*false,0.0,0.0,5.0
-89*false,0.0,0.0,4.75
-164*false,-10.0,-0.25,0.0
-172*false,0.0,-0.25,0.0
22*true,-15.639186322570486,-0.07722171088254429,7.421327780037669
-66*false,-9.228167708582582,-0.025,0.0
106*false,0.0,-0.025,5.0
135*true,-19.5,0.0,0.0
-46*true,-9.775,0.2276481039196296,10.763069674858713
-51*true,0.23698441909407172,0.225,0.0
-23*false,-28.360179845769636,0.225,23.795205783635993
61*false,-28.51398316142047,0.0,0.0
13*false,-47.280089353034995,3.7565774490587174,35.22692738738046
-80*false,0.0,0.0,0.0
-18*false,-16.564946488865825,10.277083452489048,49.65638849666759
105*true,0.0,0.0,5.0
55*true,-18.144778078181798,-0.25,0.0
-98*false,-9.775,-0.25,0.225
-117*true,-9.764800558240971,-0.225625,0.0
-6*false,-36.19344266468622,19.205277403332104,59.84365836097552
149*false,0.0,0.0,0.0
56*false,0.7549823177914412,-0.25,0.0
60*true,-10.0,0.0,0.0
21*true,0.0,0.890883498908057,0.0
-45*false,-9.507768105135362,0.5790890461000064,15.978848518474788
-146*true,0.0,0.225,0.0
-15*false,-36.30436466009542,1.5554612103076981,60.338638540668896
-95*false,0.0,0.0,0.0
-8*false,-47.90164507119115,12.637893461593666,47.78095385961656
34*false,0.0,0.0,5.696336598065835
64*false,0.0,-0.25,0.0
-9*true,13.516640289175333,13.334459222379827,93.5663165221038
-22*true,-34.66713342840291,0.4530538671161458,39.99088882537623
-75*true,0.0,0.011676929827107439,5.0
-39*false,-8.659786782447986,-0.23698863751655913,11.13521139297102
106*true,0.0,0.0,5.0
-72*false,-10.0,0.0,14.770300111640166
87*false,0.0,0.0,0.0
-31*true,-19.498967694965998,2.0898336967939017,21.144536247066124
-76*true,-9.547142248684613,-0.25,0.0
104*false,-10.0,-0.25,0.0
-150*true,-10.0,0.0,0.0
50*true,0.0,0.0,1.2863990774357434
-60*true,-9.987513033860171,-0.2252207321353028,0.0
0*true,419.0733309679374,111.27920289770952,265.9846909062895
35*false,0.0,0.10230025412920499,5.275122917848072
37*true,-9.488015580905929,-0.026125000000000037,6.787156109409373
40*false,0.0,0.0,17.137119450888243
58*false,-10.0,0.0,0.0
-108*true,-9.775,0.0,5.000325753601397
-21*false,-4.058926394169225,5.64632930926018,24.834340955665283
-47*true,0.0,-0.012499999999999983,19.92758132275585
-68*false,-18.46301521802788,-0.008304920606632293,0.0
29*false,0.0,3.329446987356211,6.8124837315092
11*false,-5.001593625882535,13.059853906587856,55.623727800804204
91*false,0.23461875000000001,0.0,0.0
139*true,0.0,0.0,5.0
-110*false,-10.0,-0.25,0.0
-1*true,172.62244717168622,50.854338377213445,148.7933068414192
-25*true,0.7958004157518562,4.403052437423936,17.86388003297732
16*true,0.0,8.117399319040217,50.77635975224361
-143*false,0.0,0.0,5.0
-126*true,-10.0,0.0,0.0
62*true,0.0,0.0,0.15909235095930452
-73*true,-10.0,0.0,0.611378508087542
95*false,-19.5,0.0,0.0
62*false,0.225,0.0,5.017721905181647
-112*true,0.0,0.0,4.7590921234375
42*false,-10.0,0.0,5.675469744797302
-157*true,0.0,0.0,9.75
142*true,-10.0,0.0,0.0
-114*true,0.0,0.0,9.75
14*true,-17.30966471294067,3.1942025626605512,22.45420217346941
95*true,-10.0,0.0,0.0
140*true,0.0,0.0,5.0
-40*true,-18.981771925176137,1.5025156147161038,12.236675488739344
-27*true,-8.880616109805338,0.40816131251663756,0.0
88*false,0.0,-0.25,0.0
1*false,-28.028692646719364,40.4996546225934,121.6957208195851
-103*false,0.0,0.0,0.225
-11*false,-38.2095056051037,16.987015882961515,89.18701720430188
-51*false,0.27748813644063863,0.002841767864697176,5.690887016181372
-71*false,-10.0,7.5777518106563795,0.0
47*true,-10.0,0.22838999933728843,1.1824322220806345
-13*true,-6.5103829770749,4.102569605715891,90.44386788155917
-160*true,0.0,-0.25,0.0
154*false,0.0,0.0,5.0
-109*true,-10.0,0.0,0.0
54*false,0.22671655391441925,0.0,0.0
74*true,0.0,0.0,0.0
-65*false,0.2246273618157862,0.0,0.0
148*false,0.0,0.0,5.0
-12*false,-12.462438611261478,6.452615235454635,70.40870258238525
94*false,0.0,0.0,0.0
130*true,-10.0,0.0,0.0
-30*true,-10.0,6.509988775380322,21.505874503608993
-116*true,0.0,0.0,0.0
-151*false,0.0,-0.25,0.0
-68*true,0.0,-0.4875,0.0
-23*true,-8.988543365466825,5.430778055235944,0.27659880477752913
-49*false,-9.527005321273101,0.05999287714360704,0.0
26*true,-9.773561359547347,4.6144940504900305,0.0
-52*false,-18.3219375,-0.23751303386017125,0.0
-61*true,-19.488868942089063,-0.4875,5.011676929827107
57*true,0.0,0.0,0.7925211854165529
-111*false,-19.5,-0.25,0.0
-8*true,64.11973317913032,31.86822926102169,141.08080921928075
-164*true,0.0,0.0,5.0
-64*false,0.0,0.0,5.225025261291108
43*false,-9.388169483726235,1.478606722232942,5.038145642542649
101*false,-10.0,0.0,0.0
-157*false,0.0,0.0,5.0
-162*false,0.0,0.0,5.2250000000000005
-58*true,0.0,0.225,12.449040441448336
-71*true,0.0,-0.25,2.2453656527180934
2*false,-38.012940024946204,41.75463295053573,97.63364067651514
99*false,-10.0,0.0,5.235125
-10*false,-36.411643632681795,37.3605312210515,41.331512257868994
-81*true,0.0,0.0,5.0
49*false,0.0,0.0,0.0
-60*false,0.0,-0.25,0.0
117*true,0.0,0.0,0.0
39*false,0.0,0.3306882781045498,0.0
-6*true,13.910138769445426,17.974464673017177,99.82666430508712
-33*true,-18.922230469925598,0.49121408152867596,6.994964151218271
-78*true,0.0,0.0,0.0
-147*false,0.0,-0.25,0.0
69*true,-9.775,0.0,0.0
24*true,-27.451192668333434,0.7328449399101693,1.227862697965767
-134*true,0.0,0.0,5.0
-104*false,0.2618333583664925,0.0,0.0
54*true,0.0,0.0,0.0
-20*true,55.10953159796408,21.713403356431964,101.08303533516558
150*true,-10.0,0.0,0.0
-35*true,-19.335867836752428,0.0,0.0
87*true,0.0,0.0,0.0
53*false,-10.0,-0.025,5.0
-83*true,0.0,-0.25,0.0
-58*false,0.0,0.0,10.02721581462892
146*false,-10.0,0.0,5.0
-152*false,-10.0,-0.25,0.0
-106*true,0.0,0.0,0.0
-63*false,-28.515184158588138,0.0,0.2603756236476973
102*true,-10.0,0.0,0.225
132*true,0.0,0.0,0.0
52*true,0.0,0.225,0.0
39*true,0.0,0.0,0.0
-155*false,-9.5,0.0,0.0
-55*false,-8.80603788391704,0.0,10.366974936463153
-53*true,-9.280951816668635,0.0,0.0
-98*true,0.0,0.0,5.822293323438114
138*false,0.0,0.0,5.0
97*false,-10.0,0.0,0.0
0*false,-7.059946488702687,118.95192159446204,175.64820626208154
-124*true,-10.0,0.0,0.0
119*true,0.0,-0.25,0.0
82*true,-10.0,0.225,0.0
122*true,0.0,0.0,5.0
50*false,0.0,-0.25,0.0
9*true,79.97941286929864,15.61800523106431,114.42568483985282
47*false,0.0,0.0,5.298494091170284
-62*false,-25.814232425190095,0.0,6.533665304506771
-15*true,20.084629105329185,8.914366922758834,27.734887441771388
137*true,0.0,0.0,5.0
145*false,0.225,0.0,0.0
49*true,-17.565757070252445,0.0,0.26632042431270375
59*true,-10.0,0.0,0.0
-159*true,0.0,-0.025,0.0
-154*false,-19.5,0.0,0.0
-56*false,1.658874174250787,-0.025,0.0
-88*true,0.0,0.22543284375,0.0
98*false,0.0,0.225,0.0
-61*false,0.0,2.4520632393454926,0.0
72*true,-10.0,0.0,0.0
51*false,-9.025,-0.3828096589254805,12.883669922657019
-102*false,0.0,0.0,0.0
-63*true,0.0,-0.25,5.0
97*true,-9.489875,0.0,0.0
46*false,0.0,-0.25,0.0
